AÑO,UNIVERSIDAD,CARRERA,MATRICULADOS,REGION_PLANIFICACION_SEDE,GAM_SEDE,GRADO_ACADEMICO,NIVEL_ACADEMICO,NIVEL_CINE,AREA_CONOCIMIENTO,DISCIPLINA,AREA_UNESCO,DISCIPLINA_UNESCO,STEM_MICITT
2025,Universidad Nacional,Planificación Económica y Social,503,Región Central,GAM,Bachillerato,Grado,CINE 6,Ciencias Económicas,Planificación,Administración de Empresas y Derecho,Educación Comercial y Administración,NO STEM
2025,Universidad Nacional,Política Económica,12,Región Central,GAM,Maestría,Posgrado,CINE 7,Ciencias Económicas,Economía,"Ciencias Sociales, Periodismo e Información",Ciencias Sociales y del Comportamiento,NO STEM
2025,Universidad Nacional,Preparación y Readaptación Física Deportiva,44,Región Central,GAM,Licenciatura,Grado,CINE 6,Ciencias de la Salud,Terapia Física,Salud y Bienestar,Salud,STEM
2025,Universidad Nacional,Promoción de la Salud Física,8,Región Central,GAM,Bachillerato,Grado,CINE 6,Educación,Educación Física,Educación,Educación,NO STEM
2025,Universidad Nacional,Promoción de la Salud y Movimiento Humano,2,Región Central,GAM,Licenciatura,Grado,CINE 6,Ciencias de la Salud,Salud Pública,Salud y Bienestar,Salud,STEM
2025,Universidad Nacional,Psicología,313,Región Central,GAM,Bachillerato,Grado,CINE 6,Ciencias Sociales,Psicología,"Ciencias Sociales, Periodismo e Información",Ciencias Sociales y del Comportamiento,NO STEM
2025,Universidad Nacional,Química Industrial,380,Región Central,GAM,Bachillerato,Grado,CINE 6,Ciencias Básicas,Química,"Ciencias Naturales, Matemáticas y Estadística",Ciencias Físicas,STEM
2025,Universidad Nacional,Relaciones Internacionales,302,Región Central,GAM,Bachillerato,Grado,CINE 6,Ciencias Sociales,Relaciones Internacionales,"Ciencias Sociales, Periodismo e Información",Ciencias Sociales y del Comportamiento,NO STEM
2025,Universidad Nacional,Relaciones Internacionales y Diplomacia,21,Región Central,GAM,Maestría,Posgrado,CINE 7,Ciencias Sociales,Relaciones Internacionales,"Ciencias Sociales, Periodismo e Información",Ciencias Sociales y del Comportamiento,NO STEM
2025,Universidad Nacional,Responsabilidad Social y Sostenibilidad,26,Región Central,GAM,Maestría,Posgrado,CINE 7,Ciencias Sociales,Relaciones Internacionales,"Ciencias Sociales, Periodismo e Información",Ciencias Sociales y del Comportamiento,NO STEM
2025,Universidad Nacional,Salud Integral y Movimiento Humano,22,Región Central,GAM,Maestría,Posgrado,CINE 7,Educación,Educación Física,Educación,Educación,NO STEM
2025,Universidad Nacional,Sistemas de Información Geográfica y Teledetección,8,Región Central,GAM,Maestría,Posgrado,CINE 7,Recursos Naturales,Geografía,"Ciencias Naturales, Matemáticas y Estadística",Ciencias Físicas,STEM
2025,Universidad Nacional,Sociología,393,Región Central,GAM,Bachillerato,Grado,CINE 6,Ciencias Sociales,Sociología,"Ciencias Sociales, Periodismo e Información",Ciencias Sociales y del Comportamiento,NO STEM
2025,Universidad Nacional,Tecnología e Innovación Educativa,28,Región Central,GAM,Maestría,Posgrado,CINE 7,Educación,Tecnología Educativa,Educación,Educación,NO STEM
2025,Universidad Nacional,Tecnologías de Información,32,Región Central,GAM,Maestría,Posgrado,CINE 7,Computación,Tecnologías de Información,Tecnologías de la Información y Comunicación,Tecnologías de la Información y la Comunicación (TIC),STEM
2025,Universidad Nacional,Teología,45,Región Central,GAM,Bachillerato,Grado,CINE 6,Artes y Letras,Teología,Artes y Humanidades,Humanidades,NO STEM
2025,Universidad Nacional,Terapías complementarias,14,Región Central,GAM,Maestría,Posgrado,CINE 7,Ciencias de la Salud,Terapia Física,Salud y Bienestar,Salud,STEM
2025,Universidad Nacional,Topografía y Catastro,275,Región Central,GAM,Bachillerato,Grado,CINE 6,Ingeniería,Ingeniería Topográfica,"Ingeniería, Industria y Construcción",Arquitectura y Construcción,STEM
2025,Universidad Nacional,Topografía y Geodesia,36,Región Central,GAM,Licenciatura,Grado,CINE 6,Ingeniería,Ingeniería Topográfica,"Ingeniería, Industria y Construcción",Arquitectura y Construcción,STEM
2025,Universidad Nacional,Traducción Inglés-Español,23,Región Central,GAM,Maestría,Posgrado,CINE 7,Artes y Letras,Inglés,Artes y Humanidades,Idiomas,NO STEM
2025,Universidad Nacional,Turismo y Desarollo Sostenible,4,Región Chorotega,No GAM,Maestría,Posgrado,CINE 7,Ciencias Sociales,Turismo,Servicios,Servicios Personales,NO STEM
2025,Universidad Técnica Nacional,Administración Aduanera,558,Región Central,GAM,Diplomado,Pregrado,CINE 5,Ciencias Económicas,Administración Pública,Administración de Empresas y Derecho,Educación Comercial y Administración,NO STEM
2025,Universidad Técnica Nacional,Administración Agroindustrial,68,Región Huetar Norte,No GAM,Diplomado,Pregrado,CINE 5,Ciencias Económicas,Administración de Empresas Agropecuarias,Administración de Empresas y Derecho,Educación Comercial y Administración,NO STEM
2025,Universidad Técnica Nacional,Administración de Compras y Control de Inventarios,227,Región Central,GAM,Diplomado,Pregrado,CINE 5,Ciencias Económicas,Proveeduría,Administración de Empresas y Derecho,Educación Comercial y Administración,NO STEM
2025,Universidad Técnica Nacional,Administración del Comercio Exterior,37,Región Central,GAM,Licenciatura,Grado,CINE 6,Ciencias Económicas,Comercio Internacional,Administración de Empresas y Derecho,Educación Comercial y Administración,NO STEM
2025,Universidad Técnica Nacional,Administración y Gestión de Recursos Humanos,717,Región Central,GAM,Diplomado,Pregrado,CINE 5,Ciencias Económicas,Administración de Recursos Humanos,Administración de Empresas y Derecho,Educación Comercial y Administración,NO STEM
2025,Universidad Técnica Nacional,Asistencia Administrativa,195,Región Central,GAM,Diplomado,Pregrado,CINE 5,Ciencias Sociales,Secretariado Profesional,Administración de Empresas y Derecho,Educación Comercial y Administración,NO STEM
2025,Universidad Técnica Nacional,Asistencia Veterinaria,16,Región Central,GAM,Diplomado,Pregrado,CINE 5,Ciencias de la Salud,Asistente Veterinaria,"Agricultura, Silvicultura, Pesca y Veterinaria",Veterinaria,STEM
2025,Universidad Técnica Nacional,Comercio Exterior,303,Región Central,GAM,Diplomado,Pregrado,CINE 5,Ciencias Económicas,Comercio Internacional,Administración de Empresas y Derecho,Educación Comercial y Administración,NO STEM
2025,Universidad Técnica Nacional,Contabilidad y Finanzas,1122,Región Central,GAM,Diplomado,Pregrado,CINE 5,Ciencias Económicas,Finanzas,Administración de empresas y derecho,Educación Comercial y Administración,NO STEM
2025,Universidad Técnica Nacional,Contaduría Pública,158,Región Central,GAM,Licenciatura,Grado,CINE 6,Ciencias Económicas,Contaduría,Administración de Empresas y Derecho,Educación Comercial y Administración,NO STEM
2025,Universidad Técnica Nacional,Diseño Gráfico,110,Región Pacífico Central,No GAM,Diplomado,Pregrado,CINE 5,Artes y Letras,Diseño Gráfico,Artes y Humanidades,Artes,NO STEM
2025,Universidad Técnica Nacional,Enseñanza de Especialidad Técnica,140,Región Central,No GAM,Profesorado,Pregrado,CINE 5,Educación,Educación Técnica,Educación,Educación,NO STEM
2025,Universidad Técnica Nacional,Gestión Ecoturística,274,Región Chorotega,No GAM,Diplomado,Pregrado,CINE 5,Ciencias Sociales,Turismo,Servicios,Servicios Personales,NO STEM
2025,Universidad Técnica Nacional,Gestión Empresarial,70,Región Chorotega,No GAM,Licenciatura,Grado,CINE 6,Ciencias Económicas,Administración,Administración de Empresas y Derecho,Educación Comercial y Administración,NO STEM
2025,Universidad Técnica Nacional,Gestión de Centros de Servicios Compartidos,99,Región Huetar Norte,No GAM,Diplomado,Pregrado,CINE 5,Ciencias Económicas,Administración,Administración de Empresas y Derecho,Educación Comercial y Administración,NO STEM
2025,Universidad Técnica Nacional,Gestión de Empresas de Hospedaje y Gastronómicas,322,Región Central,GAM,Diplomado,Pregrado,CINE 5,Ciencias Sociales,Turismo,Servicios,Servicios Personales,NO STEM
2025,Universidad Técnica Nacional,Gestión y Administración Empresarial,458,Región Chorotega,No GAM,Diplomado,Pregrado,CINE 5,Ciencias Económicas,Administración,Administración de Empresas y Derecho,Educación Comercial y Administración,NO STEM
2025,Universidad Técnica Nacional,Ingeniería Acuicultura,46,Región Pacífico Central,No GAM,Diplomado,Pregrado,CINE 5,Recursos Naturales,Zootecnia,"Agricultura, Silvicultura, Pesca y Veterinaria",Agricultura,STEM
2025,Universidad Técnica Nacional,Ingeniería Agronómica,140,Región Chorotega,No GAM,Diplomado,Pregrado,CINE 5,Recursos Naturales,Agronomía General,"Agricultura, Silvicultura, Pesca y Veterinaria",Agricultura,STEM
2025,Universidad Técnica Nacional,Ingeniería Electromecánica,372,Región Central,GAM,Diplomado,Pregrado,CINE 5,Ingeniería,Ingeniería Mecánica,"Ingeniería, Industria y Construcción",Ingeniería y Profesiones Afines,STEM
2025,Universidad Técnica Nacional,Ingeniería Electrónica,490,Región Central,GAM,Diplomado,Pregrado,CINE 5,Ingeniería,Ingeniería Electrónica,"Ingeniería, Industria y Construcción",Ingeniería y Profesiones Afines,STEM
2025,Universidad Técnica Nacional,Ingeniería Eléctrica,236,Región Pacífico Central,No GAM,Diplomado,Pregrado,CINE 5,Ingeniería,Ingeniería Eléctrica,"Ingeniería, Industria y Construcción",Ingeniería y Profesiones Afines,STEM
2025,Universidad Técnica Nacional,Ingeniería Energética,99,Región Chorotega,No GAM,Diplomado,Pregrado,CINE 5,Ingeniería,Ingeniería Mecánica,"Ingeniería, Industria y Construcción",Ingeniería y Profesiones Afines,STEM
2025,Universidad Técnica Nacional,Ingeniería Gestión Ambiental,448,Región Chorotega,No GAM,Diplomado,Pregrado,CINE 5,Recursos Naturales,Ecología,"Ciencias Naturales, Matemáticas y Estadística",Medio Ambiente,STEM
2025,Universidad Técnica Nacional,Ingeniería Manejo del Recurso Hídrico,173,Región Central,GAM,Diplomado,Pregrado,CINE 5,Recursos Naturales,Manejo de Recursos Hídricos,"Ciencias Naturales, Matemáticas y Estadística",Medio Ambiente,STEM
2025,Universidad Técnica Nacional,Ingeniería Procesos y Calidad,276,Región Central,GAM,Diplomado,Pregrado,CINE 5,Ingeniería,Ingeniería Industrial,"Ingeniería, Industria y Construcción",Industria y Producción,STEM
2025,Universidad Técnica Nacional,Ingeniería Producción Industrial,597,Región Central,GAM,Diplomado,Pregrado,CINE 5,Ingeniería,Ingeniería Industrial,"Ingeniería, Industria y Construcción",Industria y Producción,STEM
2025,Universidad Técnica Nacional,Ingeniería Salud Ocupacional y Ambiente,703,Región Central,No GAM,Diplomado,Pregrado,CINE 5,Ingeniería,Seguridad Laboral,Servicios,Servicios de Higiene y Salud Ocupacional,STEM
2025,Universidad Técnica Nacional,Ingeniería Sistemas de Producción Animal,313,Región Central,GAM,Diplomado,Pregrado,CINE 5,Recursos Naturales,Producción Animal,"Agricultura, Silvicultura, Pesca y Veterinaria",Agricultura,STEM
2025,Universidad Técnica Nacional,Ingeniería Tecnología de Alimentos,328,Región Central,GAM,Diplomado,Pregrado,CINE 5,Ingeniería,Ingeniería de Alimentos,"Ingeniería, Industria y Construcción",Industria y Producción,STEM
2025,Universidad Técnica Nacional,Ingeniería Tecnologías de Información,742,Región Chorotega,No GAM,Diplomado,Pregrado,CINE 5,Computación,Tecnologías de Información,Tecnologías de la Información y Comunicación,Tecnologías de la Información y la Comunicación (TIC),STEM
2025,Universidad Técnica Nacional,Ingeniería de Software,1090,Región Central,GAM,Diplomado,Pregrado,CINE 5,Computación,Ingeniería del Software,Tecnologías de la Información y Comunicación,Tecnologías de la Información y la Comunicación (TIC),STEM
2025,Universidad Técnica Nacional,Ingeniería en Ciencias Forestales y Vida Silvestre,235,Región Central,GAM,Diplomado,Pregrado,CINE 5,Recursos Naturales,Forestales,"Ciencias Naturales, Matemáticas y Estadística",Medio Ambiente,STEM
2025,Universidad Técnica Nacional,Inglés como Lengua Extranjera,967,Región Central,No GAM,Diplomado,Pregrado,CINE 5,Educación,Enseñanza de Inglés,Educación,Educación,NO STEM
2025,Universidad Técnica Nacional,Logística Internacional,23,Región Central,GAM,Licenciatura,Grado,CINE 6,Ciencias Económicas,Administración Pública,Administración de Empresas y Derecho,Educación Comercial y Administración,NO STEM
2025,Universidad Técnica Nacional,Mantenimiento Agroindustrial Sostenible,56,Región Huetar Norte,No GAM,Diplomado,Pregrado,CINE 5,Ingeniería,Ingeniería Mecánica,"Ingeniería, Industria y Construcción",Ingeniería y Profesiones Afines,STEM
2025,Universidad Técnica Nacional,Mecatrónica,16,Región Central,GAM,Diplomado,Pregrado,CINE 5,Ingeniería,Ingeniería Mecánica,"Ingeniería, Industria y Construcción",Ingeniería y Profesiones Afines,STEM
2025,Universidad Técnica Nacional,Mediación Pedagógica,64,Región Central,GAM,Licenciatura,Grado,CINE 6,Educación,Educación Generalista,Educación,Educación,NO STEM
2025,Universidad Técnica Nacional,Medicina Veterinaria,315,Región Central,GAM,Diplomado,Pregrado,CINE 5,Ciencias de la Salud,Veterinaria,"Agricultura, Silvicultura, Pesca y Veterinaria",Veterinaria,STEM
2025,Universidad Técnica Nacional,Tecnología de la Imagen,155,Región Central,GAM,Diplomado,Pregrado,CINE 5,Artes y Letras,Fotografía,Artes y Humanidades,Artes,NO STEM
2025,Universidad de Costa Rica,Administración Aduanera y Comercio Exterior,9,Región Central,GAM,Licenciatura,Grado,CINE 6,Ciencias Económicas,Administración Pública,Administración de Empresas y Derecho,Educación Comercial y Administración,NO STEM
2025,Universidad de Costa Rica,Administración Aduanera y Comercio Exterior énfasis Comercio Internacional,1038,Región Central,GAM,Licenciatura,Grado,CINE 6,Ciencias Económicas,Administración Pública,Administración de Empresas y Derecho,Educación Comercial y Administración,NO STEM
2025,Universidad de Costa Rica,Administración Educativa,34,Región Central,No GAM,Maestría,Posgrado,CINE 7,Educación,Administración Educativa,Educación,Educación,NO STEM
2025,Universidad de Costa Rica,Administración Pública,591,Región Central,GAM,Licenciatura,Grado,CINE 6,Ciencias Económicas,Administración Pública,Administración de Empresas y Derecho,Educación Comercial y Administración,NO STEM
2025,Universidad de Costa Rica,Administración Pública énfasis Administración Aduanera y Comercio Internacional,3,Región Central,GAM,Maestría,Posgrado,CINE 7,Ciencias Económicas,Administración Pública,Administración de Empresas y Derecho,Educación Comercial y Administración,NO STEM
2025,Universidad de Costa Rica,Administración Pública énfasis Gestión Pública,1,Región Pacífico Central,No GAM,Maestría,Posgrado,CINE 7,Ciencias Económicas,Administración Pública,Administración de Empresas y Derecho,Educación Comercial y Administración,NO STEM
2025,Universidad de Costa Rica,Administración de Negocios Varios énfasis,1,Región Central,GAM,Licenciatura,Grado,CINE 6,Ciencias Económicas,Administración,Administración de Empresas y Derecho,Educación Comercial y Administración,NO STEM
2025,Universidad de Costa Rica,Administración de agronegocios,9,Región Central,GAM,Licenciatura,Grado,CINE 6,Recursos Naturales,Economía Agrícola,"Agricultura, Silvicultura, Pesca y Veterinaria",Agricultura,STEM
2025,Universidad de Costa Rica,Administración de la educación,9,Región Central,GAM,Licenciatura,Grado,CINE 6,Educación,Administración Educativa,Educación,Educación,NO STEM
2025,Universidad de Costa Rica,Administración de la educación no formal,12,Región Central,GAM,Licenciatura,Grado,CINE 6,Educación,Administración Educativa,Educación,Educación,NO STEM
2025,Universidad de Costa Rica,Administración e Ingeniería de la Construcción,1,Región Central,GAM,Maestría,Posgrado,CINE 7,Ingeniería,Ingeniería Civil,"Ingeniería, Industria y Construcción",Arquitectura y Construcción,STEM
2025,Universidad de Costa Rica,Administración y Dirección de Empresas,1,Región Central,GAM,Maestría,Posgrado,CINE 7,Ciencias Económicas,Administración,Administración de Empresas y Derecho,Educación Comercial y Administración,NO STEM
